STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
IL,ILX,Sangamon,17167,C,cc,-89.65890000000,39.75820000000
IL,ILX,Schuyler,17169,C,wc,-90.61510000000,40.15800000000
IL,ILX,Scott,17171,C,wc,-90.47470000000,39.64420000000
IL,ILX,Shelby,17173,C,cc,-88.80550000000,39.39110000000
IL,ILX,Stark,17175,C,nc,-89.79750000000,41.09340000000
IL,DVN,Stephenson,17177,C,nw,-89.66250000000,42.35170000000
IL,ILX,Tazewell,17179,C,cc,-89.51340000000,40.50750000000
IL,PAH,Union,17181,C,ss,-89.25510000000,37.47120000000
IL,ILX,Vermilion,17183,C,ec,-87.73290000000,40.18360000000
IL,PAH,Wabash,17185,C,se,-87.84430000000,38.44610000000
IL,DVN,Warren,17187,C,wc,-90.61500000000,40.84880000000
IL,LSX,Washington,17189,C,sc,-89.41050000000,38.35220000000
IL,PAH,Wayne,17191,C,sc,-88.42560000000,38.42950000000
IL,PAH,White,17193,C,se,-88.17950000000,38.08750000000
IL,DVN,Whiteside,17195,C,nw,-89.91410000000,41.75640000000
IL,LOT,Will,17197,C,ne,-87.97870000000,41.44500000000
IL,PAH,Williamson,17199,C,ss,-88.92990000000,37.73030000000
IL,PAH,Franklin,17055,C,sc,-88.92420000000,37.99230000000
IL,ILX,Fulton,17057,C,wc,-90.20750000000,40.47280000000
IL,PAH,Gallatin,17059,C,ss,-88.23050000000,37.76280000000
IL,DVN,Henderson,17071,C,wc,-90.92510000000,40.81810000000
IL,PAH,Hardin,17069,C,ss,-88.26690000000,37.51820000000
IL,DVN,Hancock,17067,C,wc,-91.16470000000,40.40370000000
IL,PAH,Hamilton,17065,C,sc,-88.53910000000,38.08160000000
IL,LOT,Lee,17103,C,nc,-89.30050000000,41.74610000000
IL,ILX,Knox,17095,C,wc,-90.21330000000,40.93180000000
IL,LOT,Lake,17097,C,ne,-88.00360000000,42.32310000000
IL,LOT,Cook,17031,C,ne,-87.81670000000,41.83990000000
IL,ILX,Jasper,17079,C,se,-88.15380000000,39.01000000000
IN,PAH,Vanderburgh,18163,C,sw,-87.58570000000,38.02540000000
IN,ILN,Union,18161,E,ec,-84.92510000000,39.62550000000
IN,IND,Tipton,18159,E,cc,-86.05190000000,40.31140000000
IN,IND,Tippecanoe,18157,E,wc,-86.89410000000,40.38860000000
IN,ILN,Switzerland,18155,E,se,-85.03700000000,38.82620000000
IN,IND,Sullivan,18153,E,sw,-87.41460000000,39.08880000000
IN,IWX,Steuben,18151,E,ne,-85.00080000000,41.64390000000
IN,IWX,Starke,18149,C,nw,-86.64780000000,41.28100000000
IN,PAH,Spencer,18147,C,sw,-87.00770000000,38.01420000000
IN,IND,Shelby,18145,E,cc,-85.79180000000,39.52360000000
IN,LMK,Scott,18143,E,sc,-85.74740000000,38.68510000000
IN,IWX,St. Joseph,18141,E,nc,-86.28980000000,41.61670000000
IN,IND,Rush,18139,E,cc,-85.46580000000,39.61990000000
IN,LMK,Washington,18175,E,sc,-86.10530000000,38.60000000000
IN,IND,Randolph,18135,E,ec,-85.01140000000,40.15760000000
IN,IND,Putnam,18133,E,wc,-86.84500000000,39.66630000000
IN,IWX,Pulaski,18131,E,nw,-86.69890000000,41.04190000000
IN,PAH,Posey,18129,C,sw,-87.86840000000,38.02180000000
IN,LOT,Porter,18127,C,nw,-87.06720000000,41.46050000000
IN,PAH,Pike,18125,E,sw,-87.23220000000,38.39880000000
IN,LMK,Perry,18123,C,sc,-86.63800000000,38.07970000000
IN,IND,Parke,18121,E,wc,-87.20630000000,39.77360000000
IN,IND,Owen,18119,E,wc,-86.83760000000,39.31290000000
IN,LMK,Orange,18117,E,sc,-86.49510000000,38.54180000000
IN,ILN,Ohio,18115,E,se,-84.96500000000,38.95010000000
IN,IWX,Noble,18113,E,ne,-85.41740000000,41.39860000000
IN,LOT,Newton,18111,C,nw,-87.39750000000,40.95590000000
IN,IND,Morgan,18109,E,cc,-86.44620000000,39.48150000000
IN,IND,Montgomery,18107,E,wc,-86.89330000000,40.04040000000
IN,IND,Monroe,18105,E,sc,-86.52310000000,39.16090000000
IN,IWX,Miami,18103,E,nc,-86.04510000000,40.76950000000
IN,IND,Martin,18101,E,sw,-86.80310000000,38.70800000000
IN,IND,Warren,18171,E,wc,-87.35330000000,40.34690000000
IN,IWX,Wabash,18169,E,nc,-85.79400000000,40.84570000000
IN,IND,Vigo,18167,E,wc,-87.39000000000,39.43060000000
IN,IND,Vermillion,18165,E,wc,-87.46400000000,39.85380000000
IN,IWX,Marshall,18099,E,nc,-86.26180000000,41.32500000000
IN,IND,Marion,18097,E,cc,-86.13840000000,39.78160000000
IN,IND,Madison,18095,E,cc,-85.71940000000,40.16170000000
IN,IND,Lawrence,18093,E,sc,-86.48340000000,38.84120000000
IN,IWX,Lagrange,18087,E,ne,-85.42650000000,41.64270000000
IN,IWX,Kosciusko,18085,E,nc,-85.86070000000,41.24410000000
IN,IND,Knox,18083,E,sw,-87.41800000000,38.68910000000
IN,IND,Johnson,18081,E,cc,-86.10170000000,39.48990000000
IN,IND,Jennings,18079,E,se,-85.62810000000,38.99690000000
IN,LMK,Jefferson,18077,E,sc,-85.43850000000,38.78580000000
IN,IWX,Jay,18075,E,ec,-85.00570000000,40.43800000000
IN,IND,Jackson,18071,E,sc,-86.03760000000,38.90640000000
IN,IWX,Huntington,18069,E,ne,-85.48810000000,40.82910000000
IN,IND,Howard,18067,E,cc,-86.11700000000,40.48360000000
IN,IND,Henry,18065,E,ec,-85.39640000000,39.93100000000
IN,IND,Hendricks,18063,E,cc,-86.51000000000,39.76950000000
IN,LMK,Harrison,18061,E,sc,-86.11130000000,38.19520000000
IN,IND,Hancock,18059,E,cc,-85.77320000000,39.82350000000
IN,IND,Hamilton,18057,E,cc,-86.05200000000,40.07250000000
IN,IND,Greene,18055,E,sw,-86.96200000000,39.03640000000
IN,IWX,Grant,18053,E,cc,-85.65480000000,40.51580000000
IN,PAH,Gibson,18051,C,sw,-87.58460000000,38.31180000000
IN,IWX,Fulton,18049,E,nc,-86.26360000000,41.04700000000
IN,ILN,Franklin,18047,E,se,-85.06030000000,39.41480000000
IN,IND,Fountain,18045,E,wc,-87.24190000000,40.12090000000
IN,LMK,Floyd,18043,E,sc,-85.90680000000,38.31940000000
IN,IWX,Adams,18001,E,ne,-84.93660000000,40.74560000000
IN,IWX,Allen,18003,E,ne,-85.06650000000,41.09080000000
IN,IND,Bartholomew,18005,E,cc,-85.89770000000,39.20590000000
IN,LOT,Benton,18007,E,nw,-87.31090000000,40.60630000000
IN,IWX,Blackford,18009,E,ec,-85.32480000000,40.47350000000
IN,IND,Boone,18011,E,cc,-86.46870000000,40.05080000000
IN,IND,Brown,18013,E,sc,-86.22740000000,39.19620000000
IN,IND,Carroll,18015,E,nc,-86.56350000000,40.58290000000
IN,IWX,Cass,18017,E,nc,-86.34600000000,40.76150000000
IN,LMK,Clark,18019,E,sc,-85.70730000000,38.47730000000
IN,IWX,Whitley,18183,E,ne,-85.50520000000,41.13940000000
IN,IND,Clinton,18023,E,cc,-86.47520000000,40.30170000000
IN,LMK,Crawford,18025,E,sc,-86.45170000000,38.29230000000
IN,IND,Daviess,18027,E,sw,-87.07210000000,38.70240000000
IN,ILN,Dearborn,18029,E,se,-84.97330000000,39.14530000000
IN,IND,Decatur,18031,E,cc,-85.50130000000,39.30690000000
IN,IWX,De Kalb,18033,E,ne,-84.99910000000,41.39760000000
IN,IND,Delaware,18035,E,ec,-85.39690000000,40.22750000000
IN,LMK,Dubois,18037,E,sc,-86.87980000000,38.36430000000
IN,IWX,Elkhart,18039,E,nc,-85.85870000000,41.59740000000
IN,ILN,Fayette,18041,E,ec,-85.17870000000,39.64010000000
IN,ILN,Wayne,18177,E,ec,-85.00990000000,39.86440000000
IN,IWX,Wells,18179,E,ne,-85.22120000000,40.72910000000
IN,IWX,White,18181,E,nw,-86.86540000000,40.74990000000
IN,IND,Clay,18021,E,wc,-87.11580000000,39.39280000000
IN,PAH,Warrick,18173,C,sw,-87.27210000000,38.09220000000
IN,ILN,Ripley,18137,E,se,-85.26240000000,39.10340000000
IN,LOT,Lake,18089,C,nw,-87.38170000000,41.41560000000
IN,IWX,La Porte,18091,C,nw,-86.74000000000,41.54600000000
IN,LOT,Jasper,18073,C,nw,-87.11620000000,41.02300000000
KS,DDC,Grant,20067,C,sw,-101.30800000000,37.56220000000
KS,TOP,Washington,20201,C,nc,-97.08740000000,39.78420000000
KS,GLD,Wichita,20203,C,wc,-101.34740000000,38.48210000000
KS,ICT,Wilson,20205,C,se,-95.74340000000,37.55930000000
KS,ICT,Woodson,20207,C,se,-95.74020000000,37.88670000000
KS,TOP,Wabaunsee,20197,C,ec,-96.20490000000,38.95330000000
KS,GLD,Wallace,20199,M,wc,-101.76360000000,38.91660000000
KS,DDC,Trego,20195,C,wc,-99.87290000000,38.91430000000
KS,GLD,Thomas,20193,C,nw,-101.05550000000,39.35090000000
KS,ICT,Sumner,20191,C,sc,-97.47650000000,37.23730000000
KS,DDC,Stevens,20189,C,sw,-101.31210000000,37.19240000000
KS,DDC,Stanton,20187,C,sw,-101.78420000000,37.56300000000
KS,DDC,Stafford,20185,C,sc,-98.71750000000,38.03110000000
KS,GID,Smith,20183,C,nc,-98.78550000000,39.78510000000
KS,GLD,Sherman,20181,M,nw,-101.72000000000,39.35150000000
KS,GLD,Sheridan,20179,C,nw,-100.44180000000,39.35030000000
KS,TOP,Shawnee,20177,C,ec,-95.75640000000,39.04150000000
KS,DDC,Seward,20175,C,sw,-100.85130000000,37.19330000000
KS,ICT,Sedgwick,20173,C,sc,-97.46110000000,37.68480000000
KS,DDC,Scott,20171,C,wc,-100.90690000000,38.48220000000
KS,ICT,Saline,20169,C,cc,-97.65000000000,38.78390000000
KS,ICT,Russell,20167,C,cc,-98.76230000000,38.91490000000
KS,DDC,Rush,20165,C,cc,-99.30920000000,38.52330000000
KS,GID,Rooks,20163,C,nc,-99.32510000000,39.35020000000
KS,TOP,Riley,20161,C,ne,-96.73520000000,39.29650000000
KS,ICT,Rice,20159,C,cc,-98.20110000000,38.34710000000
KS,TOP,Republic,20157,C,nc,-97.65050000000,39.82780000000
KS,ICT,Reno,20155,C,sc,-98.08610000000,37.95290000000
KS,GLD,Rawlins,20153,C,nw,-101.07570000000,39.78520000000
KS,DDC,Pratt,20151,C,sc,-98.73960000000,37.64780000000
KS,TOP,Pottawatomie,20149,C,ne,-96.34250000000,39.37900000000
KS,GID,Phillips,20147,C,nc,-99.34690000000,39.78450000000
KS,DDC,Pawnee,20145,C,sc,-99.23680000000,38.18140000000
KS,TOP,Ottawa,20143,C,nc,-97.65030000000,39.13260000000
KS,GID,Osborne,20141,C,nc,-98.76790000000,39.35040000000
KS,TOP,Osage,20139,C,ec,-95.72690000000,38.65240000000
KS,GLD,Norton,20137,C,nw,-99.90340000000,39.78440000000
KS,DDC,Ness,20135,C,wc,-99.91620000000,38.47950000000
KS,ICT,Neosho,20133,C,se,-95.30680000000,37.55860000000
KS,TOP,Nemaha,20131,C,ne,-96.01410000000,39.78350000000
KS,DDC,Morton,20129,C,sw,-101.79930000000,37.19140000000
KS,TOP,Morris,20127,C,ec,-96.64990000000,38.68750000000
KS,ICT,Montgomery,20125,C,se,-95.74290000000,37.19250000000
KS,GID,Mitchell,20123,C,nc,-98.20950000000,39.39330000000
KS,EAX,Miami,20121,C,ec,-94.83810000000,38.56360000000
KS,DDC,Meade,20119,C,sw,-100.36620000000,37.23830000000
KS,TOP,Marshall,20117,C,ne,-96.52290000000,39.78360000000
KS,ICT,Marion,20115,C,cc,-97.09690000000,38.35880000000
KS,ICT,McPherson,20113,C,cc,-97.64800000000,38.39160000000
KS,TOP,Lyon,20111,C,ec,-96.15270000000,38.45630000000
KS,GLD,Logan,20109,C,wc,-101.14850000000,38.91730000000
KS,EAX,Linn,20107,C,ec,-94.84290000000,38.21220000000
KS,ICT,Lincoln,20105,C,cc,-98.20780000000,39.04530000000
KS,EAX,Leavenworth,20103,C,ne,-95.03790000000,39.19930000000
KS,DDC,Lane,20101,C,wc,-100.46640000000,38.48140000000
KS,ICT,Labette,20099,C,se,-95.29760000000,37.19130000000
KS,DDC,Kiowa,20097,C,sc,-99.28600000000,37.55820000000
KS,ICT,Kingman,20095,C,sc,-98.13640000000,37.55890000000
KS,DDC,Kearny,20093,C,sw,-101.31990000000,38.00020000000
KS,EAX,Johnson,20091,C,ec,-94.82230000000,38.88380000000
KS,GID,Jewell,20089,C,nc,-98.21840000000,39.78470000000
KS,TOP,Jefferson,20087,C,ne,-95.38340000000,39.23580000000
KS,TOP,Jackson,20085,C,ne,-95.79370000000,39.41700000000
KS,DDC,Hodgeman,20083,C,sw,-99.89790000000,38.08750000000
KS,DDC,Haskell,20081,C,sw,-100.87120000000,37.56230000000
KS,ICT,Harvey,20079,C,sc,-97.42730000000,38.04320000000
KS,ICT,Harper,20077,C,sc,-98.07550000000,37.19160000000
KS,DDC,Hamilton,20075,M,sw,-101.79130000000,37.99910000000
KS,ICT,Greenwood,20073,C,se,-96.23270000000,37.87780000000
KS,GLD,Greeley,20071,M,wc,-101.80600000000,38.48050000000
KS,DDC,Gray,20069,C,sw,-100.43780000000,37.73820000000
KS,EAX,Wyandotte,20209,C,ne,-94.76460000000,39.11450000000
KS,ICT,Allen,20001,C,se,-95.30140000000,37.88580000000
KS,TOP,Anderson,20003,C,ec,-95.29330000000,38.21430000000
KS,EAX,Atchison,20005,C,ne,-95.31290000000,39.53190000000
KS,DDC,Barber,20007,C,sc,-98.68480000000,37.22890000000
KS,ICT,Barton,20009,C,cc,-98.75650000000,38.47900000000
KS,SGF,Bourbon,20011,C,se,-94.84930000000,37.85520000000
KS,TOP,Brown,20013,C,ne,-95.56420000000,39.82660000000
KS,ICT,Butler,20015,C,sc,-96.83910000000,37.78130000000
KS,ICT,Chase,20017,C,ec,-96.59400000000,38.30210000000
KS,ICT,Chautauqua,20019,C,se,-96.24530000000,37.15010000000
KS,SGF,Cherokee,20021,C,se,-94.84620000000,37.16930000000
KS,GLD,Cheyenne,20023,C,nw,-101.73110000000,39.78580000000
KS,DDC,Clark,20025,C,sw,-99.82030000000,37.23550000000
KS,TOP,Clay,20027,C,nc,-97.16510000000,39.34970000000
KS,TOP,Cloud,20029,C,nc,-97.64950000000,39.48040000000
KS,TOP,Coffey,20031,C,ec,-95.73420000000,38.23700000000
KS,DDC,Comanche,20033,C,sc,-99.27190000000,37.19130000000
KS,ICT,Cowley,20035,C,sc,-96.83750000000,37.23780000000
KS,SGF,Crawford,20037,C,se,-94.85180000000,37.50730000000
KS,GLD,Decatur,20039,C,nw,-100.45990000000,39.78470000000
KS,TOP,Dickinson,20041,C,cc,-97.15270000000,38.86640000000
KS,EAX,Doniphan,20043,C,ne,-95.14700000000,39.78850000000
KS,TOP,Douglas,20045,C,ec,-95.29240000000,38.88450000000
KS,DDC,Edwards,20047,C,sc,-99.31200000000,37.88760000000
KS,ICT,Elk,20049,C,se,-96.24410000000,37.45370000000
KS,DDC,Ellis,20051,C,cc,-99.31730000000,38.91480000000
KS,ICT,Ellsworth,20053,C,cc,-98.20480000000,38.69660000000
KS,DDC,Finney,20055,C,sw,-100.73690000000,38.04440000000
KS,DDC,Ford,20057,C,sw,-99.88790000000,37.69170000000
KS,TOP,Franklin,20059,C,ec,-95.28590000000,38.56460000000
KS,TOP,Geary,20061,C,ec,-96.75260000000,39.00240000000
KS,GLD,Gove,20063,C,wc,-100.48290000000,38.91600000000
KS,GLD,Graham,20065,C,nw,-99.88330000000,39.34970000000
KY,LMK,Madison,21151,E,cc,-84.27800000000,37.72020000000
KY,JKL,Magoffin,21153,E,se,-83.06480000000,37.70660000000
KY,LMK,Marion,21155,E,cc,-85.26960000000,37.55250000000
KY,PAH,Marshall,21157,C,ww,-88.32930000000,36.88340000000
KY,JKL,Martin,21159,E,ne,-82.51320000000,37.80160000000
KY,ILN,Mason,21161,E,nn,-83.82400000000,38.59520000000
KY,LMK,Meade,21163,E,cc,-86.21690000000,37.96950000000
KY,JKL,Menifee,21165,E,ec,-83.59890000000,37.94140000000
KY,LMK,Mercer,21167,E,cc,-84.87440000000,37.81110000000
KY,LMK,Metcalfe,21169,C,sc,-85.62910000000,36.99050000000
KY,LMK,Monroe,21171,C,sc,-85.71640000000,36.71220000000
KY,JKL,Montgomery,21173,E,ec,-83.91320000000,38.03360000000
KY,JKL,Morgan,21175,E,se,-83.25890000000,37.92230000000
KY,PAH,Muhlenberg,21177,C,sc,-87.14210000000,37.21570000000
KY,LMK,Nelson,21179,E,cc,-85.46620000000,37.80510000000
KY,LMK,Nicholas,21181,E,cc,-84.01530000000,38.33560000000
KY,LMK,Ohio,21183,C,cc,-86.84900000000,37.47830000000
KY,LMK,Oldham,21185,E,cc,-85.44850000000,38.39950000000
KY,ILN,Owen,21187,E,nn,-84.82800000000,38.51970000000
KY,JKL,Owsley,21189,E,se,-83.68320000000,37.41920000000
KY,ILN,Pendleton,21191,E,nn,-84.36020000000,38.69570000000
KY,JKL,Perry,21193,E,se,-83.22150000000,37.24430000000
KY,JKL,Pike,21195,E,se,-82.39580000000,37.46900000000
KY,JKL,Powell,21197,E,ec,-83.82380000000,37.83120000000
KY,JKL,Pulaski,21199,E,sc,-84.57710000000,37.10390000000
KY,ILN,Robertson,21201,E,nn,-84.05210000000,38.51880000000
KY,JKL,Rockcastle,21203,E,sc,-84.31600000000,37.36520000000
KY,JKL,Rowan,21205,E,ec,-83.42110000000,38.19630000000
KY,LMK,Russell,21207,C,sc,-85.05860000000,36.99110000000
KY,LMK,Scott,21209,E,cc,-84.58390000000,38.29150000000
KY,LMK,Shelby,21211,E,cc,-85.19480000000,38.21550000000
KY,LMK,Simpson,21213,C,sc,-86.58230000000,36.74190000000
KY,LMK,Spencer,21215,E,cc,-85.32790000000,38.03250000000
KY,LMK,Taylor,21217,E,cc,-85.32790000000,37.36640000000
KY,PAH,Todd,21219,C,sc,-87.17910000000,36.83560000000
KY,PAH,Trigg,21221,C,ww,-87.87340000000,36.80640000000
KY,LMK,Trimble,21223,E,cc,-85.33740000000,38.61300000000
KY,PAH,Union,21225,C,nw,-87.94530000000,37.65840000000
KY,LMK,Warren,21227,C,sc,-86.42390000000,36.99360000000
KY,LMK,Washington,21229,E,cc,-85.17470000000,37.75340000000
KY,JKL,Wayne,21231,E,sc,-84.82850000000,36.80130000000
KY,PAH,Webster,21233,C,nw,-87.68320000000,37.51830000000
KY,JKL,Whitley,21235,E,sc,-84.14520000000,36.75820000000
KY,JKL,Wolfe,21237,E,se,-83.49310000000,37.73930000000
KY,LMK,Woodford,21239,E,cc,-84.74350000000,38.04230000000
KY,JKL,Lee,21129,E,se,-83.71630000000,37.59470000000
KY,PAH,Fulton,21075,C,ww,-89.18730000000,36.55410000000
KY,LMK,Adair,21001,C,sc,-85.28050000000,37.10410000000
KY,LMK,Allen,21003,C,sc,-86.19040000000,36.75130000000
KY,LMK,Anderson,21005,E,cc,-84.99090000000,38.00400000000
KY,PAH,Ballard,21007,C,ww,-88.99920000000,37.05840000000
KY,LMK,Barren,21009,C,sc,-85.93360000000,36.96560000000
KY,JKL,Bath,21011,E,ec,-83.74280000000,38.14490000000
KY,JKL,Bell,21013,E,se,-83.67400000000,36.73070000000
KY,ILN,Boone,21015,E,nn,-84.72790000000,38.97000000000
KY,LMK,Bourbon,21017,E,cc,-84.21710000000,38.20680000000
KY,RLX,Boyd,21019,E,ne,-82.68770000000,38.35960000000
KY,LMK,Boyle,21021,E,cc,-84.86670000000,37.62440000000
KY,ILN,Bracken,21023,E,nn,-84.09010000000,38.68880000000
KY,JKL,Breathitt,21025,E,se,-83.32410000000,37.52160000000
KY,LMK,Breckinridge,21027,C,cc,-86.42930000000,37.77320000000
KY,LMK,Bullitt,21029,E,cc,-85.69590000000,37.97000000000
KY,LMK,Butler,21031,C,sc,-86.68160000000,37.20740000000
KY,PAH,Caldwell,21033,C,ww,-87.86790000000,37.14530000000
KY,PAH,Calloway,21035,C,ww,-88.27230000000,36.62110000000
KY,ILN,Campbell,21037,E,nn,-84.37930000000,38.94650000000
KY,PAH,Carlisle,21039,C,ww,-88.97090000000,36.85320000000
KY,ILN,Carroll,21041,E,nn,-85.12350000000,38.66790000000
KY,RLX,Carter,21043,E,ne,-83.04950000000,38.31810000000
KY,LMK,Casey,21045,E,cc,-84.92830000000,37.32230000000
KY,PAH,Christian,21047,C,sc,-87.49040000000,36.89410000000
KY,LMK,Clark,21049,E,cc,-84.14750000000,37.97090000000
KY,JKL,Clay,21051,E,se,-83.71460000000,37.15980000000
KY,PAH,Hopkins,21107,C,nw,-87.54100000000,37.30880000000
KY,PAH,Crittenden,21055,C,ww,-88.09720000000,37.35270000000
KY,LMK,Cumberland,21057,C,sc,-85.38840000000,36.78660000000
KY,PAH,Daviess,21059,C,nw,-87.08730000000,37.73180000000
KY,LMK,Edmonson,21061,C,sc,-86.23850000000,37.20870000000
KY,JKL,Elliott,21063,E,ec,-83.09760000000,38.11790000000
KY,JKL,Estill,21065,E,ec,-83.96430000000,37.69240000000
KY,LMK,Fayette,21067,E,cc,-84.45880000000,38.04230000000
KY,JKL,Fleming,21069,E,ec,-83.69670000000,38.37010000000
KY,JKL,Floyd,21071,E,se,-82.74570000000,37.55720000000
KY,LMK,Franklin,21073,E,cc,-84.87700000000,38.23910000000
KY,ILN,Gallatin,21077,E,nn,-84.85920000000,38.75690000000
KY,LMK,Garrard,21079,E,cc,-84.53760000000,37.63960000000
KY,ILN,Grant,21081,E,nn,-84.62450000000,38.64880000000
KY,PAH,Graves,21083,C,ww,-88.65120000000,36.72300000000
KY,LMK,Grayson,21085,C,cc,-86.34390000000,37.46080000000
KY,LMK,Green,21087,C,cc,-85.55310000000,37.26390000000
KY,RLX,Greenup,21089,E,ne,-82.92230000000,38.54560000000
KY,LMK,Hancock,21091,C,cc,-86.77800000000,37.84150000000
KY,LMK,Hardin,21093,E,cc,-85.96350000000,37.69790000000
KY,JKL,Harlan,21095,E,se,-83.21790000000,36.85700000000
KY,LMK,Harrison,21097,E,cc,-84.33150000000,38.44180000000
KY,PAH,Hickman,21105,C,ww,-88.97610000000,36.67810000000
KY,LMK,Henry,21103,E,cc,-85.11890000000,38.44840000000
KY,PAH,Henderson,21101,C,nw,-87.57290000000,37.79610000000
KY,LMK,Hart,21099,C,cc,-85.88470000000,37.29990000000
KY,JKL,Laurel,21125,E,sc,-84.11780000000,37.11070000000
KY,LMK,Clinton,21053,C,sc,-85.13610000000,36.72750000000
KY,LMK,Jefferson,21111,E,cc,-85.65950000000,38.18720000000
KY,LMK,Jessamine,21113,E,cc,-84.58090000000,37.87200000000
KY,JKL,Johnson,21115,E,ne,-82.83140000000,37.84670000000
KY,ILN,Kenton,21117,E,nn,-84.53310000000,38.93340000000
KY,JKL,Knott,21119,E,se,-82.95400000000,37.35400000000
KY,JKL,Knox,21121,E,se,-83.85390000000,36.89070000000
KY,LMK,Larue,21123,E,cc,-85.69800000000,37.54570000000
KY,JKL,Jackson,21109,E,se,-84.00580000000,37.41980000000
KY,RLX,Lawrence,21127,E,ne,-82.73470000000,38.06790000000
KY,JKL,Leslie,21131,E,se,-83.38110000000,37.09410000000
KY,JKL,Letcher,21133,E,se,-82.85530000000,37.12120000000
KY,ILN,Lewis,21135,E,ne,-83.37810000000,38.53170000000
KY,LMK,Lincoln,21137,E,cc,-84.66070000000,37.45520000000
KY,PAH,Livingston,21139,C,ww,-88.35360000000,37.20970000000
KY,LMK,Logan,21141,C,sc,-86.87890000000,36.85970000000
KY,PAH,Lyon,21143,C,ww,-88.08320000000,37.01910000000
KY,PAH,McCracken,21145,C,ww,-88.71270000000,37.05390000000
KY,JKL,McCreary,21147,E,sc,-84.48410000000,36.73710000000
KY,PAH,McLean,21149,C,nw,-87.26360000000,37.52910000000
LA,LCH,St. Mary,22101,C,sc,-91.44940000000,29.71960000000
LA,SHV,Union,22111,C,nc,-92.37480000000,32.83190000000
LA,JAN,Tensas,22107,C,ne,-91.34000000000,32.00160000000
LA,LCH,St. Landry,22097,C,cc,-92.00580000000,30.59890000000
LA,LIX,St. James,22093,C,se,-90.79620000000,30.02630000000
LA,SHV,Sabine,22085,C,nw,-93.55470000000,31.56400000000
LA,JAN,Richland,22083,C,ne,-91.76360000000,32.41770000000
LA,SHV,Red River,22081,C,nw,-93.34000000000,32.09330000000
LA,LCH,Rapides,22079,C,cc,-92.53320000000,31.19860000000
LA,SHV,Ouachita,22073,C,nc,-92.15450000000,32.47850000000
LA,SHV,Natchitoches,22069,C,nw,-93.09630000000,31.72360000000
LA,JAN,Morehouse,22067,C,ne,-91.80170000000,32.82050000000
LA,SHV,Lincoln,22061,C,nc,-92.66470000000,32.60160000000
LA,SHV,La Salle,22059,C,nc,-92.16040000000,31.67670000000
LA,LCH,Lafayette,22055,C,sc,-92.06390000000,30.20630000000
LA,SHV,Jackson,22049,C,nc,-92.55770000000,32.30200000000
LA,SHV,Grant,22043,C,nc,-92.55940000000,31.59970000000
LA,JAN,Franklin,22041,C,ne,-91.67380000000,32.13330000000
LA,LCH,Evangeline,22039,C,cc,-92.40590000000,30.72900000000
LA,JAN,East Carroll,22035,C,ne,-91.23500000000,32.73250000000
LA,SHV,De Soto,22031,C,nw,-93.73730000000,32.05540000000
LA,JAN,Concordia,22029,C,ne,-91.63970000000,31.44580000000
LA,SHV,Claiborne,22027,C,nw,-92.99570000000,32.82260000000
LA,JAN,Catahoula,22025,C,ne,-91.84710000000,31.66610000000
LA,SHV,Caldwell,22021,C,nc,-92.11670000000,32.09220000000
LA,SHV,Caddo,22017,C,nw,-93.88210000000,32.57970000000
LA,SHV,Bossier,22015,C,nw,-93.60520000000,32.67950000000
LA,SHV,Bienville,22013,C,nw,-93.05600000000,32.34720000000
LA,LCH,Beauregard,22011,C,sw,-93.34340000000,30.64850000000
LA,LIX,Ascension,22005,C,se,-90.91130000000,30.20350000000
LA,LCH,Allen,22003,C,sw,-92.82790000000,30.65280000000
LA,LCH,Acadia,22001,C,sw,-92.41200000000,30.29060000000
LA,JAN,Madison,22065,C,ne,-91.24270000000,32.36430000000
LA,LIX,St. John The Baptist,22095,C,se,-90.54620000000,30.07920000000
LA,SHV,Webster,22119,C,nw,-93.33500000000,32.71350000000
LA,LIX,West Baton Rouge,22121,C,se,-91.31340000000,30.46340000000
LA,JAN,West Carroll,22123,C,ne,-91.45670000000,32.78850000000
LA,SHV,Winn,22127,C,nc,-92.63680000000,31.94420000000
LA,LCH,Vernon,22115,C,wc,-93.18420000000,31.10830000000
LA,LIX,St. Charles,22089,C,se,-90.36310000000,29.88360000000
LA,LIX,St. Helena,22091,C,se,-90.71030000000,30.82200000000
LA,LIX,Pointe Coupee,22077,C,se,-91.60090000000,30.70970000000
LA,LIX,East Feliciana,22037,C,se,-91.04550000000,30.84510000000
LA,LIX,East Baton Rouge,22033,C,se,-91.09570000000,30.53830000000
LA,LCH,Avoyelles,22009,C,cc,-92.00130000000,31.07620000000
LA,LIX,Livingston,22063,C,se,-90.73930000000,30.45070000000
LA,LIX,West Feliciana,22125,C,se,-91.42000000000,30.87980000000
LA,LCH,Calcasieu,22019,C,sw,-93.35790000000,30.22920000000
LA,LCH,Jefferson Davis,22053,C,sw,-92.81380000000,30.26690000000
LA,LIX,Iberville,22047,C,se,-91.34940000000,30.25850000000
LA,LCH,Vermilion,22113,C,sw,-92.32410000000,29.84550000000
LA,LCH,Iberia,22045,C,sc,-91.73070000000,29.89410000000
LA,LIX,St. Tammany,22103,C,se,-89.94010000000,30.44810000000
LA,LIX,Orleans,22071,C,se,-89.90370000000,30.03850000000
LA,LIX,Lafourche,22057,C,se,-90.42910000000,29.56820000000
